tau_drug,tau_kraken,accuracy,macro_f1,kraken_sens,kraken_spec,none_sens,none_spec,triton_sens,triton_spec,coral_sens,coral_spec
0.71,0.09,0.38697318007662834,0.20174058793192368,0.1896551724137931,0.6502463054187192,0.8653846153846154,0.4713375796178344,0.0,0.9857142857142858,0.0,0.9859154929577465
0.71,0.11,0.39080459770114945,0.21166797994135902,0.1896551724137931,0.6699507389162561,0.8653846153846154,0.4713375796178344,0.0196078431372549,0.9761904761904762,0.0,0.9812206572769953
0.71,0.13,0.38697318007662834,0.21425738148319998,0.15517241379310345,0.6798029556650246,0.8653846153846154,0.4713375796178344,0.0196078431372549,0.9714285714285714,0.020833333333333332,0.971830985915493
0.71,0.15,0.39080459770114945,0.22282783401916978,0.15517241379310345,0.6896551724137931,0.8653846153846154,0.4713375796178344,0.0392156862745098,0.9666666666666667,0.020833333333333332,0.971830985915493
0.71,0.17,0.40229885057471265,0.24753161881021277,0.15517241379310345,0.7241379310344828,0.8653846153846154,0.4713375796178344,0.0784313725490196,0.9571428571428572,0.041666666666666664,0.9624413145539906
0.71,0.19,0.4061302681992337,0.2554412131352051,0.15517241379310345,0.7487684729064039,0.8653846153846154,0.4713375796178344,0.0784313725490196,0.9428571428571428,0.0625,0.9577464788732394
0.71,0.21,0.421455938697318,0.2869094344620572,0.13793103448275862,0.7881773399014779,0.8653846153846154,0.4713375796178344,0.13725490196078433,0.9380952380952381,0.10416666666666667,0.9436619718309859
0.71,0.23,0.4329501915708812,0.3078469558692775,0.1206896551724138,0.8275862068965517,0.8653846153846154,0.4713375796178344,0.1568627450980392,0.9285714285714286,0.16666666666666666,0.9295774647887324
0.71,0.25,0.4367816091954023,0.312755876990691,0.10344827586206896,0.8620689655172413,0.8653846153846154,0.4713375796178344,0.17647058823529413,0.9285714285714286,0.1875,0.9014084507042254
0.71,0.27,0.4444444444444444,0.3232804252763587,0.10344827586206896,0.8866995073891626,0.8653846153846154,0.4713375796178344,0.17647058823529413,0.919047619047619,0.22916666666666666,0.8967136150234741
0.71,0.29,0.4482758620689655,0.327430836244895,0.10344827586206896,0.9113300492610837,0.8653846153846154,0.4713375796178344,0.17647058823529413,0.9095238095238095,0.25,0.8873239436619719
0.71,0.31,0.4559386973180077,0.3381290557859088,0.10344827586206896,0.9310344827586207,0.8653846153846154,0.4713375796178344,0.19607843137254902,0.9095238095238095,0.2708333333333333,0.8779342723004695
0.71,0.33,0.4559386973180077,0.3371354248981829,0.08620689655172414,0.9359605911330049,0.8653846153846154,0.4713375796178344,0.21568627450980393,0.9047619047619048,0.2708333333333333,0.8779342723004695
0.71,0.35,0.46360153256704983,0.3476422910084396,0.08620689655172414,0.9507389162561576,0.8653846153846154,0.4713375796178344,0.23529411764705882,0.9047619047619048,0.2916666666666667,0.8732394366197183
0.71,0.37,0.4674329501915709,0.3527884148803957,0.08620689655172414,0.9605911330049262,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.9,0.2916666666666667,0.8732394366197183
0.71,0.39,0.47126436781609193,0.3575749283570569,0.08620689655172414,0.9704433497536946,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.9,0.3125,0.8685446009389671
0.71,0.41,0.47126436781609193,0.3575749283570569,0.08620689655172414,0.9704433497536946,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.9,0.3125,0.8685446009389671
0.71,0.43,0.47126436781609193,0.3575749283570569,0.08620689655172414,0.9704433497536946,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.9,0.3125,0.8685446009389671
0.71,0.45,0.47509578544061304,0.3623062235699979,0.08620689655172414,0.9802955665024631,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8952380952380953,0.3333333333333333,0.8685446009389671
0.71,0.47,0.47126436781609193,0.35442706936653107,0.06896551724137931,0.9802955665024631,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8904761904761904,0.3333333333333333,0.8685446009389671
0.71,0.49,0.47126436781609193,0.354044262518207,0.06896551724137931,0.9852216748768473,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8857142857142857,0.3333333333333333,0.8685446009389671
0.71,0.51,0.47509578544061304,0.35896635947221134,0.06896551724137931,0.9901477832512315,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8857142857142857,0.3541666666666667,0.8685446009389671
0.71,0.53,0.4674329501915709,0.34135570834485507,0.034482758620689655,0.9950738916256158,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8809523809523809,0.3541666666666667,0.8591549295774648
0.71,0.55,0.4674329501915709,0.3408174467456246,0.034482758620689655,1.0,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8761904761904762,0.3541666666666667,0.8591549295774648
0.71,0.57,0.45977011494252873,0.3224251117414475,0.0,1.0,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8714285714285714,0.3541666666666667,0.8544600938967136
0.71,0.59,0.45977011494252873,0.3224251117414475,0.0,1.0,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8714285714285714,0.3541666666666667,0.8544600938967136
0.71,0.61,0.45977011494252873,0.3224251117414475,0.0,1.0,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8714285714285714,0.3541666666666667,0.8544600938967136
0.71,0.63,0.45977011494252873,0.3224251117414475,0.0,1.0,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8714285714285714,0.3541666666666667,0.8544600938967136
0.71,0.65,0.45977011494252873,0.3224251117414475,0.0,1.0,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8714285714285714,0.3541666666666667,0.8544600938967136
0.71,0.67,0.45977011494252873,0.3224251117414475,0.0,1.0,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8714285714285714,0.3541666666666667,0.8544600938967136
0.71,0.69,0.45977011494252873,0.3224251117414475,0.0,1.0,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8714285714285714,0.3541666666666667,0.8544600938967136
0.71,0.71,0.45977011494252873,0.3224251117414475,0.0,1.0,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8714285714285714,0.3541666666666667,0.8544600938967136
0.71,0.73,0.45977011494252873,0.3224251117414475,0.0,1.0,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8714285714285714,0.3541666666666667,0.8544600938967136
0.71,0.75,0.45977011494252873,0.3224251117414475,0.0,1.0,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8714285714285714,0.3541666666666667,0.8544600938967136
0.71,0.77,0.45977011494252873,0.3224251117414475,0.0,1.0,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8714285714285714,0.3541666666666667,0.8544600938967136
0.71,0.79,0.45977011494252873,0.3224251117414475,0.0,1.0,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8714285714285714,0.3541666666666667,0.8544600938967136
0.71,0.81,0.45977011494252873,0.3224251117414475,0.0,1.0,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8714285714285714,0.3541666666666667,0.8544600938967136
0.71,0.83,0.45977011494252873,0.3224251117414475,0.0,1.0,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8714285714285714,0.3541666666666667,0.8544600938967136
0.71,0.85,0.45977011494252873,0.3224251117414475,0.0,1.0,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8714285714285714,0.3541666666666667,0.8544600938967136
0.71,0.87,0.45977011494252873,0.3224251117414475,0.0,1.0,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8714285714285714,0.3541666666666667,0.8544600938967136
0.71,0.89,0.45977011494252873,0.3224251117414475,0.0,1.0,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8714285714285714,0.3541666666666667,0.8544600938967136
0.71,0.91,0.45977011494252873,0.3224251117414475,0.0,1.0,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8714285714285714,0.3541666666666667,0.8544600938967136
0.71,0.93,0.45977011494252873,0.3224251117414475,0.0,1.0,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8714285714285714,0.3541666666666667,0.8544600938967136
0.71,0.95,0.45977011494252873,0.3224251117414475,0.0,1.0,0.8653846153846154,0.4713375796178344,0.2549019607843137,0.8714285714285714,0.3541666666666667,0.8544600938967136
0.73,0.05,0.38697318007662834,0.19859668962681198,0.1896551724137931,0.6650246305418719,0.8653846153846154,0.4267515923566879,0.0,1.0,0.0,0.9906103286384976
0.73,0.07,0.38697318007662834,0.19889188069594035,0.1896551724137931,0.6699507389162561,0.8653846153846154,0.4267515923566879,0.0,0.9952380952380953,0.0,0.9906103286384976
0.73,0.09,0.3831417624521073,0.19604468918775814,0.1724137931034483,0.6798029556650246,0.8653846153846154,0.4267515923566879,0.0,0.9857142857142858,0.0,0.9859154929577465
0.73,0.11,0.38697318007662834,0.20598232397239416,0.1724137931034483,0.6995073891625616,0.8653846153846154,0.4267515923566879,0.0196078431372549,0.9761904761904762,0.0,0.9812206572769953
0.73,0.13,0.3831417624521073,0.20816230297143362,0.13793103448275862,0.7093596059113301,0.8653846153846154,0.4267515923566879,0.0196078431372549,0.9714285714285714,0.020833333333333332,0.971830985915493
0.73,0.15,0.38697318007662834,0.21672860518617992,0.13793103448275862,0.7192118226600985,0.8653846153846154,0.4267515923566879,0.0392156862745098,0.9666666666666667,0.020833333333333332,0.971830985915493
0.73,0.17,0.39846743295019155,0.24142484215638663,0.13793103448275862,0.7536945812807881,0.8653846153846154,0.4267515923566879,0.0784313725490196,0.9571428571428572,0.041666666666666664,0.9624413145539906
0.73,0.19,0.40229885057471265,0.24943946502185388,0.13793103448275862,0.7733990147783252,0.8653846153846154,0.4267515923566879,0.0784313725490196,0.9428571428571428,0.0625,0.9624413145539906
0.73,0.21,0.41762452107279696,0.28078956139751127,0.1206896551724138,0.812807881773399,0.8653846153846154,0.4267515923566879,0.13725490196078433,0.9380952380952381,0.10416666666666667,0.9483568075117371
0.73,0.23,0.42911877394636017,0.3015625090392846,0.10344827586206896,0.8522167487684729,0.8653846153846154,0.4267515923566879,0.1568627450980392,0.9285714285714286,0.16666666666666666,0.9342723004694836
0.73,0.25,0.4329501915708812,0.3063968627250496,0.08620689655172414,0.8817733990147784,0.8653846153846154,0.4267515923566879,0.17647058823529413,0.9285714285714286,0.1875,0.9107981220657277
0.73,0.27,0.4367816091954023,0.3111153086971855,0.08620689655172414,0.9014778325123153,0.8653846153846154,0.4267515923566879,0.17647058823529413,0.919047619047619,0.20833333333333334,0.9061032863849765
0.73,0.29,0.44061302681992337,0.3153652461609911,0.08620689655172414,0.9261083743842364,0.8653846153846154,0.4267515923566879,0.17647058823529413,0.9095238095238095,0.22916666666666666,0.8967136150234741
0.73,0.31,0.4482758620689655,0.3265731941851915,0.08620689655172414,0.9408866995073891,0.8653846153846154,0.4267515923566879,0.19607843137254902,0.9095238095238095,0.25,0.892018779342723
0.73,0.33,0.4482758620689655,0.3252102918575381,0.06896551724137931,0.9458128078817734,0.8653846153846154,0.4267515923566879,0.21568627450980393,0.9047619047619048,0.25,0.892018779342723
0.73,0.35,0.4559386973180077,0.33578187765858086,0.06896551724137931,0.9605911330049262,0.8653846153846154,0.4267515923566879,0.23529411764705882,0.9047619047619048,0.2708333333333333,0.8873239436619719
0.73,0.37,0.45977011494252873,0.34080364540182273,0.06896551724137931,0.9704433497536946,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.9,0.2708333333333333,0.8873239436619719
0.73,0.39,0.46360153256704983,0.34616738756651233,0.06896551724137931,0.9753694581280788,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.9,0.2916666666666667,0.8873239436619719
0.73,0.41,0.46360153256704983,0.34616738756651233,0.06896551724137931,0.9753694581280788,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.9,0.2916666666666667,0.8873239436619719
0.73,0.43,0.46360153256704983,0.34616738756651233,0.06896551724137931,0.9753694581280788,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.9,0.2916666666666667,0.8873239436619719
0.73,0.45,0.4674329501915709,0.35100822689514427,0.06896551724137931,0.9852216748768473,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8952380952380953,0.3125,0.8873239436619719
0.73,0.47,0.46360153256704983,0.3428077444552372,0.05172413793103448,0.9852216748768473,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8904761904761904,0.3125,0.8873239436619719
0.73,0.49,0.46360153256704983,0.3428077444552372,0.05172413793103448,0.9852216748768473,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8904761904761904,0.3125,0.8873239436619719
0.73,0.51,0.4674329501915709,0.3478819626221278,0.05172413793103448,0.9901477832512315,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8904761904761904,0.3333333333333333,0.8873239436619719
0.73,0.53,0.45977011494252873,0.32953656281121074,0.017241379310344827,0.9950738916256158,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8857142857142857,0.3333333333333333,0.8779342723004695
0.73,0.55,0.45977011494252873,0.328847877250596,0.017241379310344827,1.0,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8809523809523809,0.3333333333333333,0.8779342723004695
0.73,0.57,0.4559386973180077,0.3193965000026086,0.0,1.0,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8809523809523809,0.3333333333333333,0.8732394366197183
0.73,0.59,0.4559386973180077,0.3193965000026086,0.0,1.0,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8809523809523809,0.3333333333333333,0.8732394366197183
0.73,0.61,0.4559386973180077,0.3193965000026086,0.0,1.0,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8809523809523809,0.3333333333333333,0.8732394366197183
0.73,0.63,0.4559386973180077,0.3193965000026086,0.0,1.0,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8809523809523809,0.3333333333333333,0.8732394366197183
0.73,0.65,0.4559386973180077,0.3193965000026086,0.0,1.0,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8809523809523809,0.3333333333333333,0.8732394366197183
0.73,0.67,0.4559386973180077,0.3193965000026086,0.0,1.0,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8809523809523809,0.3333333333333333,0.8732394366197183
0.73,0.69,0.4559386973180077,0.3193965000026086,0.0,1.0,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8809523809523809,0.3333333333333333,0.8732394366197183
0.73,0.71,0.4559386973180077,0.3193965000026086,0.0,1.0,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8809523809523809,0.3333333333333333,0.8732394366197183
0.73,0.73,0.4559386973180077,0.3193965000026086,0.0,1.0,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8809523809523809,0.3333333333333333,0.8732394366197183
0.73,0.75,0.4559386973180077,0.3193965000026086,0.0,1.0,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8809523809523809,0.3333333333333333,0.8732394366197183
0.73,0.77,0.4559386973180077,0.3193965000026086,0.0,1.0,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8809523809523809,0.3333333333333333,0.8732394366197183
0.73,0.79,0.4559386973180077,0.3193965000026086,0.0,1.0,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8809523809523809,0.3333333333333333,0.8732394366197183
0.73,0.81,0.4559386973180077,0.3193965000026086,0.0,1.0,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8809523809523809,0.3333333333333333,0.8732394366197183
0.73,0.83,0.4559386973180077,0.3193965000026086,0.0,1.0,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8809523809523809,0.3333333333333333,0.8732394366197183
0.73,0.85,0.4559386973180077,0.3193965000026086,0.0,1.0,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8809523809523809,0.3333333333333333,0.8732394366197183
0.73,0.87,0.4559386973180077,0.3193965000026086,0.0,1.0,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8809523809523809,0.3333333333333333,0.8732394366197183
0.73,0.89,0.4559386973180077,0.3193965000026086,0.0,1.0,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8809523809523809,0.3333333333333333,0.8732394366197183
0.73,0.91,0.4559386973180077,0.3193965000026086,0.0,1.0,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8809523809523809,0.3333333333333333,0.8732394366197183
0.73,0.93,0.4559386973180077,0.3193965000026086,0.0,1.0,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8809523809523809,0.3333333333333333,0.8732394366197183
0.73,0.95,0.4559386973180077,0.3193965000026086,0.0,1.0,0.8653846153846154,0.4267515923566879,0.2549019607843137,0.8809523809523809,0.3333333333333333,0.8732394366197183
0.75,0.05,0.38697318007662834,0.19413198350206223,0.1724137931034483,0.7093596059113301,0.875,0.36942675159235666,0.0,1.0,0.0,0.9906103286384976
0.75,0.07,0.38697318007662834,0.19444444444444445,0.1724137931034483,0.7142857142857143,0.875,0.36942675159235666,0.0,0.9952380952380953,0.0,0.9906103286384976
0.75,0.09,0.3831417624521073,0.19105222734254992,0.15517241379310345,0.7192118226600985,0.875,0.36942675159235666,0.0,0.9904761904761905,0.0,0.9859154929577465
0.75,0.11,0.38697318007662834,0.2011904761904762,0.15517241379310345,0.7389162561576355,0.875,0.36942675159235666,0.0196078431372549,0.9809523809523809,0.0,0.9812206572769953
0.75,0.13,0.3831417624521073,0.20279715747047872,0.1206896551724138,0.7487684729064039,0.875,0.36942675159235666,0.0196078431372549,0.9761904761904762,0.020833333333333332,0.971830985915493
0.75,0.15,0.3831417624521073,0.2029082861166819,0.1206896551724138,0.7536945812807881,0.875,0.36942675159235666,0.0196078431372549,0.9714285714285714,0.020833333333333332,0.971830985915493
0.75,0.17,0.39080459770114945,0.22050681843831968,0.1206896551724138,0.7832512315270936,0.875,0.36942675159235666,0.0392156862745098,0.9619047619047619,0.041666666666666664,0.9624413145539906
0.75,0.19,0.3946360153256705,0.2291439669087974,0.1206896551724138,0.8029556650246306,0.875,0.36942675159235666,0.0392156862745098,0.9476190476190476,0.0625,0.9624413145539906
0.75,0.21,0.4061302681992337,0.2543969200583459,0.10344827586206896,0.8325123152709359,0.875,0.36942675159235666,0.09803921568627451,0.9428571428571428,0.08333333333333333,0.9530516431924883
0.75,0.23,0.41762452107279696,0.2765759017644089,0.08620689655172414,0.8719211822660099,0.875,0.36942675159235666,0.11764705882352941,0.9333333333333333,0.14583333333333334,0.9389671361502347
0.75,0.25,0.421455938697318,0.2818173138295089,0.06896551724137931,0.9014778325123153,0.875,0.36942675159235666,0.13725490196078433,0.9333333333333333,0.16666666666666666,0.9154929577464789
0.75,0.27,0.42528735632183906,0.2869107540160172,0.06896551724137931,0.9211822660098522,0.875,0.36942675159235666,0.13725490196078433,0.9238095238095239,0.1875,0.9107981220657277
0.75,0.29,0.42911877394636017,0.29150293585533105,0.06896551724137931,0.9458128078817734,0.875,0.36942675159235666,0.13725490196078433,0.9142857142857143,0.20833333333333334,0.9014084507042254
0.75,0.31,0.4367816091954023,0.3031826198492865,0.06896551724137931,0.9605911330049262,0.875,0.36942675159235666,0.1568627450980392,0.9142857142857143,0.22916666666666666,0.8967136150234741
0.75,0.33,0.4329501915708812,0.2956843210466399,0.05172413793103448,0.9605911330049262,0.875,0.36942675159235666,0.1568627450980392,0.9095238095238095,0.22916666666666666,0.8967136150234741
0.75,0.35,0.44061302681992337,0.30674035943213923,0.05172413793103448,0.9753694581280788,0.875,0.36942675159235666,0.17647058823529413,0.9095238095238095,0.25,0.892018779342723
0.75,0.37,0.44061302681992337,0.3063779844653339,0.05172413793103448,0.9802955665024631,0.875,0.36942675159235666,0.17647058823529413,0.9047619047619048,0.25,0.892018779342723
0.75,0.39,0.44061302681992337,0.3063779844653339,0.05172413793103448,0.9802955665024631,0.875,0.36942675159235666,0.17647058823529413,0.9047619047619048,0.25,0.892018779342723
0.75,0.41,0.44061302681992337,0.3063779844653339,0.05172413793103448,0.9802955665024631,0.875,0.36942675159235666,0.17647058823529413,0.9047619047619048,0.25,0.892018779342723
0.75,0.43,0.44061302681992337,0.3063779844653339,0.05172413793103448,0.9802955665024631,0.875,0.36942675159235666,0.17647058823529413,0.9047619047619048,0.25,0.892018779342723
0.75,0.45,0.4444444444444444,0.3118303571428571,0.05172413793103448,0.9852216748768473,0.875,0.36942675159235666,0.17647058823529413,0.9047619047619048,0.2708333333333333,0.892018779342723
0.75,0.47,0.44061302681992337,0.3035714285714286,0.034482758620689655,0.9852216748768473,0.875,0.36942675159235666,0.17647058823529413,0.9,0.2708333333333333,0.892018779342723
0.75,0.49,0.44061302681992337,0.3035714285714286,0.034482758620689655,0.9852216748768473,0.875,0.36942675159235666,0.17647058823529413,0.9,0.2708333333333333,0.892018779342723
0.75,0.51,0.4444444444444444,0.3087994337519954,0.034482758620689655,0.9901477832512315,0.875,0.36942675159235666,0.17647058823529413,0.9,0.2916666666666667,0.892018779342723
0.75,0.53,0.44061302681992337,0.2993686357129352,0.017241379310344827,0.9950738916256158,0.875,0.36942675159235666,0.17647058823529413,0.8952380952380953,0.2916666666666667,0.8873239436619719
0.75,0.55,0.44061302681992337,0.29884869734018005,0.017241379310344827,1.0,0.875,0.36942675159235666,0.17647058823529413,0.8904761904761904,0.2916666666666667,0.8873239436619719
0.75,0.57,0.4367816091954023,0.28943854234672683,0.0,1.0,0.875,0.36942675159235666,0.17647058823529413,0.8904761904761904,0.2916666666666667,0.8826291079812206
0.75,0.59,0.4367816091954023,0.28943854234672683,0.0,1.0,0.875,0.36942675159235666,0.17647058823529413,0.8904761904761904,0.2916666666666667,0.8826291079812206
0.75,0.61,0.4367816091954023,0.28943854234672683,0.0,1.0,0.875,0.36942675159235666,0.17647058823529413,0.8904761904761904,0.2916666666666667,0.8826291079812206
0.75,0.63,0.4367816091954023,0.28943854234672683,0.0,1.0,0.875,0.36942675159235666,0.17647058823529413,0.8904761904761904,0.2916666666666667,0.8826291079812206
0.75,0.65,0.4367816091954023,0.28943854234672683,0.0,1.0,0.875,0.36942675159235666,0.17647058823529413,0.8904761904761904,0.2916666666666667,0.8826291079812206
0.75,0.67,0.4367816091954023,0.28943854234672683,0.0,1.0,0.875,0.36942675159235666,0.17647058823529413,0.8904761904761904,0.2916666666666667,0.8826291079812206
0.75,0.69,0.4367816091954023,0.28943854234672683,0.0,1.0,0.875,0.36942675159235666,0.17647058823529413,0.8904761904761904,0.2916666666666667,0.8826291079812206
0.75,0.71,0.4367816091954023,0.28943854234672683,0.0,1.0,0.875,0.36942675159235666,0.17647058823529413,0.8904761904761904,0.2916666666666667,0.8826291079812206
0.75,0.73,0.4367816091954023,0.28943854234672683,0.0,1.0,0.875,0.36942675159235666,0.17647058823529413,0.8904761904761904,0.2916666666666667,0.8826291079812206
0.75,0.75,0.4367816091954023,0.28943854234672683,0.0,1.0,0.875,0.36942675159235666,0.17647058823529413,0.8904761904761904,0.2916666666666667,0.8826291079812206
0.75,0.77,0.4367816091954023,0.28943854234672683,0.0,1.0,0.875,0.36942675159235666,0.17647058823529413,0.8904761904761904,0.2916666666666667,0.8826291079812206
0.75,0.79,0.4367816091954023,0.28943854234672683,0.0,1.0,0.875,0.36942675159235666,0.17647058823529413,0.8904761904761904,0.2916666666666667,0.8826291079812206
0.75,0.81,0.4367816091954023,0.28943854234672683,0.0,1.0,0.875,0.36942675159235666,0.17647058823529413,0.8904761904761904,0.2916666666666667,0.8826291079812206
0.75,0.83,0.4367816091954023,0.28943854234672683,0.0,1.0,0.875,0.36942675159235666,0.17647058823529413,0.8904761904761904,0.2916666666666667,0.8826291079812206
0.75,0.85,0.4367816091954023,0.28943854234672683,0.0,1.0,0.875,0.36942675159235666,0.17647058823529413,0.8904761904761904,0.2916666666666667,0.8826291079812206
0.75,0.87,0.4367816091954023,0.28943854234672683,0.0,1.0,0.875,0.36942675159235666,0.17647058823529413,0.8904761904761904,0.2916666666666667,0.8826291079812206
0.75,0.89,0.4367816091954023,0.28943854234672683,0.0,1.0,0.875,0.36942675159235666,0.17647058823529413,0.8904761904761904,0.2916666666666667,0.8826291079812206
0.75,0.91,0.4367816091954023,0.28943854234672683,0.0,1.0,0.875,0.36942675159235666,0.17647058823529413,0.8904761904761904,0.2916666666666667,0.8826291079812206
0.75,0.93,0.4367816091954023,0.28943854234672683,0.0,1.0,0.875,0.36942675159235666,0.17647058823529413,0.8904761904761904,0.2916666666666667,0.8826291079812206
0.75,0.95,0.4367816091954023,0.28943854234672683,0.0,1.0,0.875,0.36942675159235666,0.17647058823529413,0.8904761904761904,0.2916666666666667,0.8826291079812206
0.77,0.05,0.37547892720306514,0.18032945736434108,0.1206896551724138,0.729064039408867,0.875,0.3248407643312102,0.0,1.0,0.0,0.9906103286384976
0.77,0.07,0.37547892720306514,0.18057455540355677,0.1206896551724138,0.7339901477832512,0.875,0.3248407643312102,0.0,0.9952380952380953,0.0,0.9906103286384976
0.77,0.09,0.3716475095785441,0.17680381633870004,0.10344827586206896,0.7389162561576355,0.875,0.3248407643312102,0.0,0.9904761904761905,0.0,0.9859154929577465
0.77,0.11,0.37547892720306514,0.1866400346926175,0.10344827586206896,0.7586206896551724,0.875,0.3248407643312102,0.0196078431372549,0.9809523809523809,0.0,0.9812206572769953
0.77,0.13,0.3716475095785441,0.18737425346635592,0.06896551724137931,0.7684729064039408,0.875,0.3248407643312102,0.0196078431372549,0.9761904761904762,0.020833333333333332,0.971830985915493
0.77,0.15,0.3716475095785441,0.18739290796227442,0.06896551724137931,0.7733990147783252,0.875,0.3248407643312102,0.0196078431372549,0.9714285714285714,0.020833333333333332,0.971830985915493
0.77,0.17,0.37547892720306514,0.1961549790695079,0.06896551724137931,0.7980295566502463,0.875,0.3248407643312102,0.0196078431372549,0.9619047619047619,0.041666666666666664,0.9624413145539906
0.77,0.19,0.3793103448275862,0.20472504764976185,0.06896551724137931,0.8177339901477833,0.875,0.3248407643312102,0.0196078431372549,0.9476190476190476,0.0625,0.9624413145539906
0.77,0.21,0.39080459770114945,0.2295759493085471,0.05172413793103448,0.8472906403940886,0.875,0.3248407643312102,0.0784313725490196,0.9428571428571428,0.08333333333333333,0.9530516431924883
0.77,0.23,0.4061302681992337,0.2576081630152929,0.05172413793103448,0.8768472906403941,0.875,0.3248407643312102,0.09803921568627451,0.9428571428571428,0.14583333333333334,0.9436619718309859
0.77,0.25,0.4099616858237548,0.2620937999632861,0.034482758620689655,0.9064039408866995,0.875,0.3248407643312102,0.11764705882352941,0.9428571428571428,0.16666666666666666,0.92018779342723
0.77,0.27,0.41379310344827586,0.26674964515776833,0.034482758620689655,0.9261083743842364,0.875,0.3248407643312102,0.11764705882352941,0.9333333333333333,0.1875,0.9154929577464789
0.77,0.29,0.41762452107279696,0.2706469594969117,0.034482758620689655,0.9507389162561576,0.875,0.3248407643312102,0.11764705882352941,0.9238095238095239,0.20833333333333334,0.9061032863849765
0.77,0.31,0.42528735632183906,0.2821354611293001,0.034482758620689655,0.9655172413793104,0.875,0.3248407643312102,0.13725490196078433,0.9238095238095239,0.22916666666666666,0.9014084507042254
0.77,0.33,0.42528735632183906,0.2821354611293001,0.034482758620689655,0.9655172413793104,0.875,0.3248407643312102,0.13725490196078433,0.9238095238095239,0.22916666666666666,0.9014084507042254
0.77,0.35,0.4329501915708812,0.29329185573832484,0.034482758620689655,0.9802955665024631,0.875,0.3248407643312102,0.1568627450980392,0.9238095238095239,0.25,0.8967136150234741
0.77,0.37,0.4329501915708812,0.2928381172253758,0.034482758620689655,0.9852216748768473,0.875,0.3248407643312102,0.1568627450980392,0.919047619047619,0.25,0.8967136150234741
0.77,0.39,0.4329501915708812,0.2928381172253758,0.034482758620689655,0.9852216748768473,0.875,0.3248407643312102,0.1568627450980392,0.919047619047619,0.25,0.8967136150234741
0.77,0.41,0.4329501915708812,0.2928381172253758,0.034482758620689655,0.9852216748768473,0.875,0.3248407643312102,0.1568627450980392,0.919047619047619,0.25,0.8967136150234741
